index,discriptions,mapped_rating
14310, rất đáng tiền thời gian giao hàng rất nhanh best ghtk ,0
14311, gắn ipad vào đở không nổi  ,1
14312,  chất lượng sản phẩm rất kém  rất không đáng tiền  pin ra rất chậm   ,1
14313, còn được tặng cả quà ,0
14316,  chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn se ung ho shop ,0
14317, giao hàng cho tôi mỗi cái niệm   không có gối ôm như hình miêu tả  nhờ tiki liên hệ lại tôi gấp  tôi không hài lòng khi  nơi mua sắm uy tín vầy mà giao hàng thiếu đồ ,1
14318, tôi không hài lòng về sản phẩm vì sản phẩm bị lỗi tôi không may được ,1
14319, hàng giống như hình tản nhiệt êm tiếng nhỏ giao hàng nhanh cho shop sao ,0
14320, sẽ ủng hộ shop nhiều  ,0
14322, giao hàng quá chậm  sản phẩm không tốt mua về không dùng được  chất lượng sản phẩm rất kém ,1
14323,  shop phục vụ rất tốt rất đáng tiền sp tốt lắm ,0
14324, chất lượng sản phẩm tuyệt vời  đóng gói sản phẩm rất đẹp và chắc chắn  rất đáng tiền   ,0
14325, chưa sử dụng nhưng đánh ⭐️🌟⭐️⭐️⭐️ vì giá tốt     đóng gói sản phẩm rất đẹp và chắc chắn ,0
14326,  thời gian giao hàng nhanh đóng gói sản phẩm chắc chắn chất lượng sản phẩm kém ,1
14327,  chất lượng sản phẩm kém tiền nào của đấy thôi mới mua về máy đc vài đường thì  không ăn chỉ nữa  ,1
14328,  không dc dep nhu hinh ma hoi xau ,1
14329,  chất lượng sản phẩm tuyệt vời  rất đáng tiền  thời gian giao hàng rất nhanh  đèn led bị đứt mối hàn nhưng vẫn đánh giá  sao  nói chung là vẫn rất hài lòng với sản phẩm ,0
14330, bán hàng fakeđã vậy giao hàng đã qua sử dụng  mọi người nen cẩn thận khi giao dịch mua bán với những shop kém chất lượng như thế này   không có lần thứ   rất không đáng tiền ,1
14332,  excelent quá iu phô mai que nhìn bé híu mà màu cưng lắm lại mua đc giá tốt nên ưng quá 😂   ,0
14333, không có từ gì khác để diễn tả ngoài   vô cùng thất vọng    mua hàng của shop chắc cũng hơn chục lần mà lần đầu tiên phải nhận hàng fake thế này  lúc mở hàng ra thấy bao bì này lạ rồi check code không được nên mới lên mình mới lên mạng xem lại bài phân biệt mặt nạ real fake y như rằng luôn   ,1
14334, sử dụng  tuần rồi mụn vẫn chưa xẹp ,1
14335, mình dùng không hợp serum  bị nổi mụn      ,1
14336,  đóng gói sản phẩm rất kém   chảy ướt cả hộp giấy gói rất không đáng tiền ,1
14337,  chất lượng sản phẩm rất kém đóng gói gì mà hư hết form giày móp méo thật sự rất không hài lòng khi shop làm việc như vậy  đóng gói sản phẩm rất kém rất không đáng tiền shop phục vụ rất kém ,1
14338,  đóng gói sản phẩm rất đẹp và chắc chắn  đồ ăn ngon ,0
14339, chữ in trên vỏ bị mờ làm mình cảm giác như hàng fake   không có tờ hdsd ,1
14340, tầm giá như này là best rồi giao hàng max cm nhanh giày thì  không đòi hỏi nhiều nữa nói chung là 👌 ,0
14341, hàng dỡm thời gian giao hàng rất chậm ,1
14342, shop rất nhiệt tình  bánh dẻo mềm ăn rất thích chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt rất đáng tiền thời gian giao hàng rất nhanh ,0
14343, đã kích hoạt  ngày gb  tháng chứ không phải gb  không đúng như quảng cáo  ,1
14344,  chất lượng sản phẩm tuyệt vời chất lượng sản phẩm tuyệt vời shop phục vụ rất tốt rất đáng tiền 😘😘😍   nhận giày từ hôm kia mà quên mất chưa đánh giá cho shop 😅😅 ,0
14345, xí ngầu cũng bình thường màu hơi dơ nhưng tiki giao rất đúng giờ ,1
14346, giày đẹp lắm chất lượng sản phẩm tuyệt vời ,0
14347, hàng rất đẹp giống hình ℅   giao hàng nhanh  ,0
14348,  c bị chầy sước như dùng rồi ,1
14349,  thời gian giao hàng rất nhanh tiền nào của đó  shop phục vụ rất tốt ,0
14350,  chất lượng sản phẩm tuyệt vời  đóng gói sản phẩm rất chắc chắn  giao hàng uy tín  cảm ơn shop  ,0
14351, chất lượng hàng rất tốt ạ vì đi tỉnh nên đồ lạnh như phô mai bơ và socola bị chảy nhưng vẫn ổn ạ shop hàn miệng túi rất chắc nên không đổ chảy ra ngoài gì hết cấp lạnh trở lại là ổn ạ         dạ cảm ơn shop rất nhiều ạ     ,0
14352, shop làm ăn vớ vẩn giao hàng  không đúng mâu đặt  ,1
14353, phải nạp vào k  vl ,1
14354, cám ơn shop nha 😘😍 ,0
14355, quang cáo là mặt kính saphie còn đây là sự thật treo đầu dê bán thịt chó đây là sản phẩm đồng hồ đôi ở ngoài thị trường có giá rẻ hơn  ,1
14356, đặt c chỉ gửi c  mong lần sau shop chú ý hơn  ,1
14358, chất lượng sản phẩm tam được với giá tiền chứa không tốt lắm đống gói sản bên ngoài đẹp lắm mà mở ra thì chai dưỡng tóc bị chảy ra ngoài tùm lum giao hàng quá chậm gần  tuần mới có hàng mà shop ở tp mình cũng tp mà giao quá chặm cảm thấy thất vọng  ,1
14359, giao hàng thiếu   mua combo  quạt chỉ giao  quạt   nhắn tin shop không trả lời    phục vụ quá kém  ,1
14360, sau  tháng sử dụng chỉ gb không mở được dữ liệu  chính sách bảo hành của cả seagate và tiki đều tệ không hỗ trợ hồi phục ổ cứng mà chỉ  đổi   nhân tiện khuyến cáo luôn không nên dùng onedrive để backup data  duoc tang gb khi mua seagate   túm lại là tệ ham rẻ nên giờ phải cày lại data  hic  ,1
14361, bị lỗi  chất tạm được so với giá ,1
14362, kê tay quá cứng   không êm ái  ,1
14363,  thời gian giao hàng rất nhanh rất đáng tiền sp đúng mô tả  tiếc là shop ở xa  không thì có thể quay lại mua hàng nhiều  ,0
14365, shop làm việc ok lắm  ,0
14366,  chất lượng sản phẩm tuyệt vời ngon hơn cả loại k đóng gói sản phẩm rất đẹp và chắc chắn ,0
14367, hàng y hình  rất dep ,0
14368, dep lam nha  shop phục vụ rất tốt ,0
14369, nhầm size k đổi cho khách nt k tl  thời gian giao hàng rất chậm ,1
14370,  đây là vài tấm hình khi mình nâng cấp lên ver   cho các bạn tham khảo hi sau khi nâg cấp mình có vài cảm nhậnl là   máy chạy nhanh hơn khôg còn tinh trạng giật lác   không con bieu tuog và các ứng dụng tieng nhật   ram máy còn  mb  và đặc biệt là sóng lúc nào cũng căg det   và còn nhiều thứ nua      ,0
14371, hat giong hinh nhu  không du hat ,1
14372,  shop phục vụ rất tốt đóng gói sản phẩm rất đẹp và chắc chắn  ,0
14373,  chất lượng sản phẩm rất kém thái độ phục vụ kém bán hàng mà  không quan tâm đến khách hàng gọi và chat coi như câm điếc xã đàn  ,1
14374, mới hơi nhức nhưng thấy răng di chuyển rõ rệt ak  ,0
14375, giao hàng nhanh ngoài mong đợi  cứ tưởng phải   hôm mới đến vì lúc order đã là cuối tuần và còn là đợt sale lớn nên nghĩ háng sẽ đi chậm 😋  đóng gói chắc chắn cẩn thận mặc dù biết là xốp dùng để tránh va đập nhưg thấy dth quá cứ như quà tặng bí mật haha nhất định sẽ ghé lại vào lần tới 💓  ,0
14376, giao hàng lỗi không sạc được chập trờn điện thoại báo dòng điện áp quá cao  mém cháy điện thoại  liên hệ đợi lâu mới trả  lời giải quyết không ra gì  mình dùng thiết bị đo kiểm tra sạc mà nói thiết bị đo của mình làm lỗi  đề nghị các bạn đừng mua  giao hàng hư không trả lời không trả tiền đâu  ,1
14377, sẹo vs thâm bình thường che được hết   không nhìn thấy vết gì luôn  sẹo vs thâm mầu đâm cũng che được rất nhiều chỉ còn thấy mờ mờ    mình có mấy cái sẹo ở chân bị bọ chó cắn mới thành sẹo nên thâm lắm  bôi thấy che tương đối   rất đáng tiên 👍👍👍 shop phục vụ rất tốt ,0
14378, rõ ràng là combo trên hình là  bộ kẻ mà giao hàng chỉ có  bộ kẻ còn  bộ kiểu khác  rất k hài lòng ,1
14379, ngoai hinh đẹp nhung k có chế độ sạc nhanh   vap sac đi theo hàng lởm  đã thay cap sạc nhanh zo dac thi dc v  a max  k nhu quang cáo       thấy thất vọng quá nhiều vs shop luôn ,1
14380, giao hàng cực nhanh nhé  cảm ơn shop nhiều chất lượng sản phẩm thì khỏi bàn  mình lại mua đc giá km nên cảm thấy rất rẻ   rất đáng tiền ,0
14381, sd khá mỏng manh không được chắc chắn  ghét nhất là hỏi shop không thèm trả lời  kém  nên tránh  ,1
14382, tất ok đẹp dày dặn cơ mà chân mình hơi ngắn  v ,0
14383, đèn k sử dụng được  khi đang sạc sao k quạt được ở mức  và  ,1
14384,  đóng gói sản phẩm rất đẹp và chắc chắn   shop phục vụ rất tốt   quan trọng nhất là đã cải thiện được thời gian giao hàng  nhanh hơn nhiều so với trước   ,0
14385, ruột hơi dày  chưa dùng nên chưa biết chất lượng  ,0
14386, giày đẹp mà size  hơi chật chân so với mẫu khác  ,0
14387, mua  bình thì  bình bị như hình  chừa cái tật ham sale ,1
14388,  đôi màu trắng  trong khi đặt  đôi   đôi  ,1
14389, xin chào tôi vừa mua sản phẩm này  và tực tế là nó bắt muỗi rất kém  muỗi vẫn bay quanh     xin cho biết lý do vì sao  tôi để  cái máy bắt muỗi khác tại cùng vi trí thì thấy tác dụng bắt muỗi hơn hẳn ,1
14390, sản phẩm đóng gói cẩn thận giao hành nhanh  chất lượng mình rất ưng ,0
14391, pa     mà giao loại pa   là sao   ,1
14392, hộp máy khâu nhìn hơi cũ shop ah     ,1
14393,  chất lượng sản phẩm tuyệt vời  hạt óc chó to đều ,0
14394, quạt rất mát tốt mua thử  cái tốn những k ship biết v mua nhiều hơn ,0
14395, mình đặt  đôi shop giao có  đôi shop kêu hết hàng nên xin mình cho shop gửi card k mình cũng ok luôn vì  không muốn rắc rối nữa  thật sự thì mình đã phải mất thêm tới k phí ship cho  đôi giày mà shop k giao cho mình   rốt cuộc tới bây h chưa thấy card luôn  ,1
14396, nhìn thì cũng ok lắm    nhưng chưa biết chất lượng như nao ,0
14397, sản phẩm giống hình vải đẹp mịn  ,0
14398,  không đúng như hình mũi giày rất nhọn tính từ ngón chân dư tận  cm  ,1
14399,  chất lượng sản phẩm tuyệt vời  đóng gói sản phẩm rất đẹp và chắc chắn  thời gian giao hàng rất nhanh  rất đáng tiền ,0
14400, shop ơi tại sao trong cối xay của mình có nước vậy   bên bạn test hàng trước khi gửi hay sao   nếu test phải lâu cho sạch chứ  ,1
14401, shop đáng yêu  chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn ,0
14402,  đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng rất nhanh sách đẹp shop đóng gói rất cẩn thận ,0
14403,  đi tập thể dục về   thấy  không lên cắm sạc vào cũng  không lên  chán  nhưng lỗi như này  không đc bảo hành thì  không hiểu nổi  ,1
14404, sạc cho máy opo  tiếng mới đk có    khi sạc hết pin mà sạc cả đêm cũng k đầy chất lượng sản phẩm rất kém  ,1
14405, lúc nào shop cũg ok hết oh nhen giao hàg thì như tên lửabút thì xinh ơi là xinh nhưg hơi tiếc vì có vài mẫu hết hàg hehesẽ ủg hộ tiếp ,0
14406, mua rồi bỏ vào thùng rác 😑 ,1
14407, đế giày  không tốt   không phải đế liền  ,1
14408, nhận đc gương vỡ chả biết nói saok lẽ lại đổi có knản ,1
14409,  excelent product quality excelent product value excelent delivery sped excelent seler s response ❤️ ,0
14410, nồi nấu chậm để qua đêm cháo nhừ shop phục vụ rất tốt ,0
14411, không hổ danh là đầu đàn của android  thích nhất dòng note của s  ,0
14412, hết sảy     nhâm nhi cả ngày  không chán     ,0
14413, kem chống nắng giá   phí giao hàng    đề nghị sendo xem lại vì riêng bản thân tôi k bao giờ mua nữa  ,1
14414,  sao vì phục vụ quá tệ  ,1
14415, ship nhanh quá shop ơi    không chủ động tg để nhận hàng luôn í      mẫu mã rất oke đóng gói chất lượng   dành 👍👍 cho shop       ,0
14416, mặc dù shop gửi thiếu hàng nhưng giải quyết nhanh gọn   đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng rất nhanh ,0
14417, sợ mặc chật nên mua size  dù mới  tháng  cơ mà vừa chiều ngangchiều dài thì thừa mặc nên nhìn buồn cười nên thôi không có hình minh họa cho shop đk chất thì ổn hàng có túi jip  ,0
14418, gói hàng  không chắc chắc ,1
14419,  đóng gói sản phẩm rất đẹp và chắc chắn chất serum dùng nhanh thấm không bí da khi bôi lên vùng mụn ẩn quanh trán thì thấy cồi mụn khô nhanh không bị kích ứng gì   rất đáng tiền  ,0
14420, bìa trước bị hằn một vết kéo dài có một vết bẩn  nhưng có thể chấp nhận được  bộ lịch rất đáng yêu  chỉ đáng tiếc là  không có bokmark thôi  hiu hiu    ,0
14421,  chất lượng sản phẩm kém đường may k đẹp  quai túi may bị lệch   khách phản ánh chất lượng hàng nhưng shop phản hồi chậm ,1
14422, tạm được với số tiền  ,0
14423,  chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn sandal đi rất đẹp  ,0
14424, rất phù hợp vs mấy đứa thích balenciaga triple s mà  không đủ tiền mua hàng rep vs hàng au như t      chất lượng sản phẩm tuyệt vời   y hình mà do cam điện thoại hơi thảm nên vậy     chị chủ thớt cũng vui tính vs tốt bụng nữa ,0
14425, miếng lót mỏng và bị lỗi nhiều  ,1
14426, sản phẩm bên mình mới dùng đã đứt dây rồi mình thấy bt ,1
14427, mua   còn đc tặng buộc tóc    giao hàng nhanh gói hàng cẩn thận ,0
14429,  chai đều  không xịt ra sản phẩm chất lượng chưa biết  ,1
14430, ốp xinh và sang chảnh lắm ạ 😊  ,0
14431, quần vải thì ok nhưng lưng quần thì rộng quá nhét  người vào cũng được nhưng ngược lại ống quần thì chật cứng    bởi vậy tiền nào của đó    nãn ,1
14433,  đóng gói sản phẩm kém cẩu thả  giày màu thực tế như ảnh  chất lượng khá ổn lên chân cg đẹp  mình cg  không kỳ vọng nhiều vào chất lượng nhg vs giá khuyến mại k thì ổn rồi ,1
14434, sản phẩm nhận dc nhìn rất cũ giống để trong kho lâu rùi  sữ tắm bên trong cũng  không nhìu giống như bị đổ  ít rùi ,1
14435, giá rẻ mới sài nhưng chưa biết hiệu quả không  tư vấn tận tình rep rất nhanh ,0
14436, quả  không khác suy nghĩ vừa đeo đc một tý đã hỏng  ,1
14437, sp màu  không giống mô tảvải mỏng dở ,1
14438, sao c  không doi lai doi giay dum e vay   c gui  chiec trai sao ma mang  ,1
14439, a vỏ chai bị dơ bụi bậm dính đen thui ,1
14440, sử dụng được ngày là bung dây ra khỏi tay cầm mùi nhựa hôi    ,1
14441, tiền nào của đấy ạ       ,1
14442, mình thật sự không hiểu có mấy bạn mua và đã sử dụng cuốn sách này rồi  các bạn muốn nhận bản pdf thì phải thực hiện viết nhận xét và đánh  sao  nếu chưa mua chưa sử dụng qua thì làm sao biết sách có chất lượng không mà đánh giá  sao vì những lợi ích cá nhân như thế các bạn đang làm những người khác có cái nhìn   ảo    hãy là người thông thái và sống thật nếu đã sử dụng thì có cái nhìn đúng đắn và đánh giá đúng giá trị của cuốn sách này còn không dừng lại việc viết nhận xét  ,1
14443, hình lệch xấu  mẫu khác mẫu shop đưa ra ,1
14444, giao hàng hơi trễ nhưng sau khi được phản hồi shop đã nhiệt tình giải thích giày đẹp như hình đóng gói kỹ  vẫn cho shop  sao ,0
14445,  đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng rất nhanh còn được tặng kèm  cái lương khô ,0
14446,  đóng gói sản phẩm chắc chắn khoá dây lỏng lẻo sau  ngay su dung da bi troc lop xi ben ngoai ,1
14447, màu sắc thì ok giống hình   nhưng thấy kiểu dáng thì khác hình trên shop hình đã đăng lên    nhưng mang thì cũng êm chân   mua  dãn phẩm thấy thích   đáng tiền   lần sao sẽ ủng hộ shop tiếp tục ạ    shop phục vụ rất tốt chất lượng sản phẩm tuyệt vời thời gian giao hàng rất nhanh ,0
14448, vô cùng tệ giao sai hàng không đúng kiểu thiếu thanh gỗ treo  yêu cầu trả hàng thì gọi điện xin xỏ này nọ   nhờ hủy yêu cầu rồi hứa sẽ gửi hàng còn thiếu mà nửa tháng rồi  không thấy đâu   ,1
14449, đẹp và chắc chắn 😘😘😘 ,0
14450, đặt của shop  sản phẩm mà shop gửi được   thiếu  sản phẩm  nếu k có hàng hoặc có vấn đề gì thì nên báo trước cho khách hàng  chất lượng sp thì ok nhưng về dịch vụ thì k ổn lắm  mong shop khắc phục  khá thất vọng     ,1
14451,  chất lượng sản phẩm tuyệt vời mà mang rộng quá huhu  ,0
14452,  tôi đang dùng và không chê được điều gì so với tầm tiền   cảm biến vân tay rất chuẩn  máy cứng cáp  đẹp  chạy mọi ap rất mượt  màn hình thật long lanh    tóm lại rất hài lòng   ,0
14453,  shop phục vụ rất tốt  đóng gói sản phẩm rất đẹp và chắc chắn date xa  sẽ ủng hộ shop dài dài ,0
14454, đây là cuộc chơi đầu tiên của ofroad vietnam ra thế giới nói chung   mong các bạn sẽ đem vinh quang về cho đội nhà    ,1
14455, hàng chất lượng kém không đúng như hình quảng cáo ,1
14456,  chất lượng sản phẩm tuyệt vời đúng màu e thích nữa     ,0
14457, giày đẹp hơi cứng  xíu  nhưng giá cả ntn thì quá là ok  lười chụp ẻng nên k đăng chứ đẹp hơn mình tưởng tượng ,0
14458, mình tưởng chăn to mà nhận đc chăn nhỏ  có x à  chất cũng k đc đẹp như chăn trc mình đã mua ,1
14459, mình k biết phân biệt hàng thật giả nhuưng nếu xem trên mạng thì hàng nhà mình giống hàng giả lắm bạn ạ ,1
14460, giao hàng lâu nắp vênh phải ấn lại   không biết chịu dc đi mưa rửa tay  không   bung  mắt trên cùng như ảnh chụp   ,1
14461, không kết nối được  hàng đểu  vận chuyển nhanh ,1
14462, máy dùng đc nhưng giao hàng lâu quá ,0
14464,  chất lượng sản phẩm rất kémua vê k dùng đk  ,1
14465,   em ảnh ám vàng   em ám xanh  nhưng nói chung nhìn ảnh của em mobistar chụp ngon lành cành đào hơn    ,0
14466, phải cho  sao mới đúng đậu phộng siêu ngon  trời ơi nhìn đã muốn chén bóc ra ăn ngay và thấy ngon thiệt á  đậu thơm bùik bị hôi mùi dầu như  số hãng khác  ,0
14467, sản phẩm dùng chán chưa đi được  tiếng đã bay hết hạt ở cổ chân ,1
14468, chất lượng tốt bột mịn  giao hàng nhanh  nhưng giá quá mắc so với những trang bán hàng khác  tiki có nhiều sản phẩm bán rẻ  nhưng nhiều sản phẩm giá cũng trên trời quá  tiêu biểu là sản phẩm này  không hài lòng  sẽ không mua lần thứ hai  ,1
14470, tien nao cua do may ban nao xai hang chinh hang roi se hieu hen  ,1
14471, sản phẩm tuyệt vời  mình rất thích ,0
14472,  chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn lúc nào cũng tặng dây buộc tóc cute  cảm ơn c chủ đáng iu  😍 ,0
14473,  đóng gói sản phẩm rất kém  gói bỉm bẩn thỉu kinh khủng đã rách vì bị cắt tem nên miếng bỉm bên trong cũng dính bụi bẩn luôn  mình đã vứt đi coi như vứt tiền vào sọt rác vì chả biết liệu đã có những con gì chui vào trong gói bỉm rồi  chưa kể giao hàng chậm  quá thất vọng    ,1
14474,  chất lượng sản phẩm tuyệt vời  sẽ còn quay lại nhiều lần ,0
14475, chất lượng giấy tốt mặt trơn nhẵn đóng gói cẩn thận  ,0
14476,  chất lượng sản phẩm tuyệt vời rất đáng tiền thời gian giao hàng rất nhanh đẹp hơn mong đợi ❤️ ,0
14477, shop bán hàng không thành thật bớt đồ khuyến mãi kèm theo ,1
14478,  đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt thời gian giao hàng rất nhanh được tặng thêm quà xinh  chất lượng sẽ đánh giá sau khi sử dụng  ,0
14479,  chất lượng sản phẩm rất kém  rất không đáng tiền mùi nhựa khó chịu không thể sử dụng  màu sắc khác   với ảnh quảng cáo  nói tóm lại mua về phủ xe thì tạm  ,1
14480,  rất không đáng tiền kính về bị xước không nhu quang cao goi đồ còn thiếu ,1
14481, không hài lòng lắm  giao hàng đã note giao buổi chiều mà cứ gọi buổi sáng giao  ,1
14482, hàng chuẩn shop đóng hàng rất chắc chắn và cẩn thận ,0
14483, sp ok nhưng shope gói hàng đểu quá ,1
14484, lần đầu mua của shop cực ưng vì shop đóng hàng gói hàng rất cẩn thận và  chất lượng sản phẩm tuyệt vời ,0
14485, mỏng làm gì   chỉ cần sinh lý của  khỏe như con s plus và ngoại hình nhỏ nhắn như  là được    ,1
14486,  chất lượng sản phẩm rất kém  đã thử đổi nguồn sạc  a nhưng vẫn phun rất yếu  cả đêm  không thấy thơm du phòng máy lạnh kín ,1
14489, che khuyết điểm tốt dễ tán ,0
14490, chất lượng ok mà giá lại mềm  shop phục vụ nhiệt tình  thanks shop nhé  ,0
14491,  chất lượng sản phẩm tuyệt vời shop phục vụ rất tốt xin lỗi shop vì lúc đầu k đọc kĩ  sản phẩm rất đẹp với giá tiền nha mọi người ,0
14492,  chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt rất đáng tiền mình ở xa nhờ shop gói cẩn thận dùm và sách đến tay mình hoàn hảo luôn 👏👏👏 ,0
14494, hàng giao không đúng màu    dat mau do đua mau xanh    bàn phím bị bung lên phải dan keo lại   chỉ co vai trăm ma phai gửi lên cho kiểm tra thì bo mẹ cho rồi    giao hàng hong kiểm trước    kiểu nay không co mua lan hai đau   ,1
14495, mua loa loyfun shop giao loa uoudio  không hiểu tại sao giao hàng nhanh chóng ,1
14496, không dùng đc g mà chỉ có g tốc độ chậm ,1
14497, dùng đc  ngày bị hỏng sửa mất gần trăm nghìn 😢 ,1
14498, giày hơi kích chân có đi tất chỉ đi đc tất mỏng như tất giấy thôi ,1
14499,  chất lượng sản phẩm rất kém dây điện bị lỗi  nt shop  không trả lời  ,1
14500, giao hàng rất nhanh đóng gói cẩn thận đóng gói sản phẩm rất đẹp và chắc chắn ,0
14501, cắm vào mà  không thấy phun sương ,1
14503, mới nhận hàng chưa được ngay mà nghe hết pin tắc nguồn sạc rồi mà mở nguồn  không lên    đề nghị shop cho đổi hàng khác   làm ăn lâu dài chứ đâu phải lan đâu ,1
14504, đặt  chỉ giao   thất vọng   ,1
14505, shop phục vụ rất tốt  lấy đúng hàng  hàng đẹp lắm ,0
14506,  thời gian giao hàng nhanh  đóng gói sản phẩm rất đẹp và chắc chắn  còn chất lượng chưa biết ban đầu thì thấy ok ,0
14507, sạc nhanh không bị nóng như cái cũ  sạc se hp đầy  hàng ngon ,0
14508,  đóng gói sản phẩm rất kém son bị chảy ra ngoài tùm lum ,1
14509,  thời gian giao hàng rất nhanh bánh ngon tks shop  ,0
14510, sp theo hình thì thấy lạ đẹp không ngờ khi nhận hàng mới thấy quá tệ  là kĩ thuật may không ráp lại không đều đặn ráp méo mó tùm lum  là nam châm to nhưng độ hít rất yếu ớt lắm nếu chạy nhanh hoăc sốc mạnh sẽ bị rơi xuống đường ngay nếu không cột phụ vào ghi đông xe  so với số tiền shop bán rất đắt không hợp lý  đề nghi khắc phục và cải tiến lại  ,1
14511, sản phẩm đẹp y hình  chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt rất đáng tiền rất đáng tiền thời gian giao hàng rất nhanh ,0
14512,  chất lượng sản phẩm kém mới đeo đc  bửa mà hở keo tùm lum rồi    ,1
14513, giấy mỏng xấu  chất lượng sản phẩm rất kém rất không đáng tiền ,1
14514, mua hàng của shop nhiều lần rồi lần nào cũng rất chim ưng  ❤😍thanks shop nhiều ạ ❤❤ ,0
14515, mua ao mua bo shop giao ao mua  doi lam sao danh giá the nao day ,1
14516, lọ nhỏ vkl mà chụp làm như to lắm bố láo ăn cắp chất lượng sản phẩm rất kém đóng gói sản phẩm rất kém shop phục vụ rất kém rất không đáng tiền thời gian giao hàng rất chậm ,1
14518, sản phẩm rất ok shop nhé  ,0
14519, hàng đẹp giao hàng cực nhanh   sẽ ủng hộ shop dài dài👌 ,0
14520, sản phẩm chính hãng shop tư vấn rát nhiệt tình 👍🏻 ,0
14521,  chất lượng sản phẩm rất kém  xay đá không được nhuyễn khó lắp nắp dễ bung  không nên mua   ,1
14522, sp đẹp y hình giao hàg hơi lâu phù hợp vs giá tiền ,0
14523, mình ăn hơi bị gắt cổ ,1
14524, hàng chuẩn  rất đáng tiền  lần sau mong shop chuẩn bị hàng nhanh hơn chút ,0
14525, nhanh tróc chữ ngoài lớp vỏ  cọ chắc chắn  chì chắc chắn  chỉ là không đủ mềm nếu muốn kẻ thêm mắt ,0
14526, sản phẩm so với giá tiền thì ok ạ  ,0
14527, tiki giao hàng cho khách quá trể so với cam kết  đặt hàng thành công vào ngày     thời gian dự kiến giao hàng được xác định chậm nhất là      tuần   tuy nhiên hết ngày   mà vẫn chưa nhận được hàng và cũng không nhận được bất cứ thông tin gì từ tiki  chờ đến   vẫn không thấy hàng  khách gọi đến hotline thì mới được trả lời là hàng không có sẵn nên phải order từ nơi khác  vì vậy đã dẫn đến sự chậm trể trong giao hàng  và ngay sau đó  đơn hàng mới được xử lý  và  ngày sau nhận được hàng  câu hỏi đặt ra    hàng không có sẵn tại sao vẫn rao bán trên web của tiki  và vẫn chấp nhận thanh toán để đơn hàng được giao dịch thành công  phải chăng tiki không trung thực trong rao bán hàng    ngay khi đơn hàng được xcas nhận  lẽ ra tiki phải tiến hành xử lý  nhập hàng  và xuất hàng  tại sao không xử lý mà vẫn cứ ngâm đơn hàng rất lâu như thế    tại sao khi giao hàng trể sau deadline lại không thông báo cho khách hàng về tình trạng trể ấy    và một số vấn đề khác  tóm lại  hàng nhận được đúng với mô tả trên trang tiki  tuy nhiên  việc xử lý đơn hàng  giao hàng  thông tin cho khách hàng quá chậm trể  mất  tuần   rất không hài lòng với tiki  ,1
14528, đã mua đến lần thứ  còn rủ romate mua cùng ít khi fb nhưng giày shop đẹp thực sự ❤️ ,0
14529,  chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt rất đáng tiền thời gian giao hơi muộn xíu  tẩy lông dùng rất tốt  tẩy sạch hết lông   sữa rửa mặt đc ghi rõ ràng ngày sản xuất và hsd  cách sử dụng  hướng dẫn chi tiết   từ giờ mua mĩ phẩm gì sẽ ủng hộ    ,0
14530, hàng tốt giá tốt tiếp tục ủng hộ shop ,0
14531, dây cắm vào bị giựt  ,1
14532, ban hang  không su dung duoc ,1
14533, hàng đẹp  chất lượng  mỗi tội ráp lâu quá ,0
14534, xuất sắc lun son từ vỏ đến chất son  không còn gì để bàn đây là cây đẹp nhất từ trước đến giờ mà mình mua👍👍👍👍👍👍👍👍 ,0
14535, giá quá rẻ  chất lượng sản phẩm tuyệt vời ,0
14536,  shop phục vụ rất tốt chất lượng sản phẩm kém ,1
14537, giày quá tệ mua vè vứt xó vì bé mang đau chân ,1
14538, hướng dẫn chi tiết  tốc độ ổn  không biết có dùng được tận  năm hay không thôi          ,0
14539, hàng y hình đẹp ngoài mong đợi ,0
14540,  chất lượng sản phẩm tuyệt vời  son kem mềm mịn dễ lên màu   ,0
14541, không ổn cho lắm   nói đường làm nẻo  sản phẩm không tốt ,1
14542,  đóng gói sản phẩm rất đẹp và chắc chắn đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt thời gian giao hàng rất nhanh  chất lượng chờ time ,0
14543, không biết tiki có giao hàng lộn không mà cuốn nhà giả kim bản tiếng anh này rất tệ  tệ ở chất lượng trang sách  cầm lên là mình mất cả cảm hứng để đọc  giấy của sách màu sẫm và thô  thất vọng quá ,1
